web-scraper-order,web-scraper-start-url,Deck-Selector,Deck-Selector-href,Card-Selector,Card-Selector-href,Card-Name
"1727122376-24","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","My Thunder Dragon Deck- MASTER DUEL 2022","https://ygoprodeck.com/deck/my-thunder-dragon-deck-master-duel-2022-241376","","https://ygoprodeck.com/card/?search=92998610","Aloof Lupine"
"1727122379-25","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","My Thunder Dragon Deck- MASTER DUEL 2022","https://ygoprodeck.com/deck/my-thunder-dragon-deck-master-duel-2022-241376","","https://ygoprodeck.com/card/?search=99234526","White Dragon Wyverburster"
"1727122383-26","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","My Thunder Dragon Deck- MASTER DUEL 2022","https://ygoprodeck.com/deck/my-thunder-dragon-deck-master-duel-2022-241376","","https://ygoprodeck.com/card/?search=61901281","Black Dragon Collapserpent"
"1727122386-27","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","My Thunder Dragon Deck- MASTER DUEL 2022","https://ygoprodeck.com/deck/my-thunder-dragon-deck-master-duel-2022-241376","","https://ygoprodeck.com/card/?search=56713174","Thunder Dragondark"
"1727122388-28","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","My Thunder Dragon Deck- MASTER DUEL 2022","https://ygoprodeck.com/deck/my-thunder-dragon-deck-master-duel-2022-241376","","https://ygoprodeck.com/card/?search=31786629","Thunder Dragon"
"1727122390-29","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","My Thunder Dragon Deck- MASTER DUEL 2022","https://ygoprodeck.com/deck/my-thunder-dragon-deck-master-duel-2022-241376","","https://ygoprodeck.com/card/?search=83107873","Thunder Dragonhawk"
"1727122393-30","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","My Thunder Dragon Deck- MASTER DUEL 2022","https://ygoprodeck.com/deck/my-thunder-dragon-deck-master-duel-2022-241376","","https://ygoprodeck.com/card/?search=29596581","Thunder Dragonroar"
"1727122396-31","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","My Thunder Dragon Deck- MASTER DUEL 2022","https://ygoprodeck.com/deck/my-thunder-dragon-deck-master-duel-2022-241376","","https://ygoprodeck.com/card/?search=90488465","The Chaos Creator"
"1727122398-32","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","My Thunder Dragon Deck- MASTER DUEL 2022","https://ygoprodeck.com/deck/my-thunder-dragon-deck-master-duel-2022-241376","","https://ygoprodeck.com/card/?search=55591586","Thunder Dragonduo"
"1727122401-33","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","My Thunder Dragon Deck- MASTER DUEL 2022","https://ygoprodeck.com/deck/my-thunder-dragon-deck-master-duel-2022-241376","","https://ygoprodeck.com/card/?search=4538826","Chaos Emperor, the Dragon of Armageddon"
"1727122403-34","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","My Thunder Dragon Deck- MASTER DUEL 2022","https://ygoprodeck.com/deck/my-thunder-dragon-deck-master-duel-2022-241376","","https://ygoprodeck.com/card/?search=5206415","Thunder Dragonlord"
"1727122408-35","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=42309337","Counter Counter"
"1727122411-36","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=42776855","Follow Wing"
"1727122414-37","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=30459350","Imperial Iron Wall"
"1727122420-38","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=93912845","Revival Gift"
"1727122428-39","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=60312997","Reanimation Wave"
"1727122436-40","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=35329581","Shadow Impulse"
"1727122439-41","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=43422537","Double Summon"
"1727122461-42","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=286392","Jet Warrior"
"1727122467-43","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=64880894","Stardust Charge Warrior"
"1727122477-44","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=83994433","Stardust Spark Dragon"
"1727122497-45","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=9742784","Jet Synchron"
"1727122521-46","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=27416701","Shiba-Warrior Taro"
"1727122545-47","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=14017402","Dragon Knight Draco-Equiste"
"1727122557-48","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=78010363","Witch of the Black Forest"
"1727122565-49","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=50091196","Formula Synchron"
"1727122570-50","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=37675907","Accel Synchron"
"1727122575-51","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=60800381","Junk Warrior"
"1727122578-52","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=46195773","Turbo Warrior"
"1727122580-53","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=42810973","Junk Archer"
"1727122584-54","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=18013090","Nitro Warrior"
"1727122588-55","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=44508094","Stardust Dragon"
"1727122591-56","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=74860293","Junk Destroyer"
"1727122596-57","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=74892653","Stardust Warrior"
"1727122601-58","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=26268488","Stardust Sifr Divine Dragon"
"1727122606-59","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=21123811","Cosmic Blazar Dragon"
"1727122614-60","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=40605147","Solemn Strike"
"1727122623-61","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=94634433","Urgent Tuning"
"1727122628-62","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=98427577","Scrap-Iron Scarecrow"
"1727122633-63","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=44095762","Mirror Force"
"1727122641-64","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=24545464","Synchro Deflector"
"1727122646-65","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=86223870","Level Retuner"
"1727122648-66","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=58120309","Starlight Road"
"1727122653-67","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=59616123","Trap Stun"
"1727122656-68","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=1003840","Starlight Junktion"
"1727122661-69","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=25231813","Silver Wing"
"1727122666-70","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=35014241","Limit Overdrive"
"1727122674-71","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=8529136","Scrap Fist"
"1727122688-72","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=55713623","Shrink"
"1727122703-73","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=75652080","Double Cyclone"
"1727122715-74","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=5318639","Mystical Space Typhoon"
"1727122724-75","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=89181369","Stardust Shimmer"
"1727122729-76","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=37520316","Mind Control"
"1727122734-77","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=67270095","Turbo Synchron"
"1727122739-78","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=96182448","Nitro Synchron"
"1727122744-79","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=63977008","Junk Synchron"
"1727122749-80","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=20932152","Quickdraw Synchron"
"1727122759-81","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=36472900","Sonic Chick"
"1727122800-82","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=28859794","Shield Wing"
"1727122840-83","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=36643046","Synchron Explorer"
"1727122868-84","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=36736723","Rush Warrior"
"1727122883-85","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=23571046","Quillbolt Hedgehog"
"1727122892-86","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=9365703","Speed Warrior"
"1727122896-87","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=68120130","Junk Defender"
"1727122900-88","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=26202165","Sangan"
"1727122902-89","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=78922939","Junk Servant"
"1727122905-90","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=26842483","Justice Bringer"
"1727122908-91","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=20474741","Trident Warrior"
"1727122912-92","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=51987571","Rockstone Warrior"
"1727122915-93","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=43436049","Junk Breaker"
"1727122917-94","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=16719802","Bright Star Dragon"
"1727122919-95","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=71564252","Thunder King Rai-Oh"
"1727122922-96","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Stardust Deck","https://ygoprodeck.com/deck/stardust-deck-26453","","https://ygoprodeck.com/card/?search=34492631","Junk Giant"
"1727122928-97","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=698785","Thunder End Dragon"
"1727122930-98","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=1639384","Divine Dragon Knight Felgrand"
"1727122932-99","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=63767246","Number 38: Hope Harbinger Dragon Titanic Galaxy"
"1727122934-100","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=28400508","Number 97: Draglubion"
"1727122937-101","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=3356494","Galaxy-Eyes Solflare Dragon"
"1727122939-102","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=10443957","Cyber Dragon Infinity"
"1727122941-103","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=58069384","Cyber Dragon Nova"
"1727122944-104","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=8165596","Number 90: Galaxy-Eyes Photon Lord"
"1727122950-105","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=31801517","Number 62: Galaxy-Eyes Prime Photon Dragon"
"1727122954-106","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=88177324","Number 107: Galaxy-Eyes Tachyon Dragon"
"1727122957-107","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=39030163","Galaxy-Eyes Full Armor Photon Dragon"
"1727122959-108","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=18963306","Galaxy-Eyes Cipher Dragon"
"1727122961-109","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=2530830","Galaxy-Eyes Cipher Blade Dragon"
"1727122964-110","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=8038143","Tachyon Transmigration"
"1727122966-111","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=24224830","Called by the Grave"
"1727122968-112","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=97617181","Galaxy Zero"
"1727122970-113","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=38120068","Trade-In"
"1727122972-114","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=80","Pure Galaxy-Eyes 2020","https://ygoprodeck.com/deck/pure-galaxy-eyes-2020-62715","","https://ygoprodeck.com/card/?search=6853254","Return of the Dragon Lords"
