web-scraper-order,web-scraper-start-url,Deck-Selector,Deck-Selector-href,Card-Selector,Card-Selector-href,Card-Name
"1727120878-26","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Gren Maju OTK","https://ygoprodeck.com/deck/gren-maju-otk-59080","","https://ygoprodeck.com/card/?search=81439173","Foolish Burial"
"1727120880-27","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Gren Maju OTK","https://ygoprodeck.com/deck/gren-maju-otk-59080","","https://ygoprodeck.com/card/?search=73628505","Terraforming"
"1727120882-28","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Gren Maju OTK","https://ygoprodeck.com/deck/gren-maju-otk-59080","","https://ygoprodeck.com/card/?search=38120068","Trade-In"
"1727120884-29","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Gren Maju OTK","https://ygoprodeck.com/deck/gren-maju-otk-59080","","https://ygoprodeck.com/card/?search=35261759","Pot of Desires"
"1727120887-30","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Gren Maju OTK","https://ygoprodeck.com/deck/gren-maju-otk-59080","","https://ygoprodeck.com/card/?search=63845230","Eater of Millions"
"1727120889-31","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Gren Maju OTK","https://ygoprodeck.com/deck/gren-maju-otk-59080","","https://ygoprodeck.com/card/?search=36584821","Gren Maju Da Eiza"
"1727120891-32","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Gren Maju OTK","https://ygoprodeck.com/deck/gren-maju-otk-59080","","https://ygoprodeck.com/card/?search=899287","Glife the Phantom Bird"
"1727120894-33","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Gren Maju OTK","https://ygoprodeck.com/deck/gren-maju-otk-59080","","https://ygoprodeck.com/card/?search=82385847","Dinowrestler Pankratops"
"1727120897-34","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Gren Maju OTK","https://ygoprodeck.com/deck/gren-maju-otk-59080","","https://ygoprodeck.com/card/?search=71197066","Gizmek Orochi, the Serpentron Sky Slasher"
"1727120899-35","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Gren Maju OTK","https://ygoprodeck.com/deck/gren-maju-otk-59080","","https://ygoprodeck.com/card/?search=46294982","Hexe Trude"
"1727120902-36","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Gren Maju OTK","https://ygoprodeck.com/deck/gren-maju-otk-59080","","https://ygoprodeck.com/card/?search=90807199","Danger! Thunderbird!"
"1727120905-37","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Gren Maju OTK","https://ygoprodeck.com/deck/gren-maju-otk-59080","","https://ygoprodeck.com/card/?search=43316238","Danger! Bigfoot!"
"1727120909-38","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=83326048","Dimensional Barrier"
"1727120911-39","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=98045062","Enemy Controller"
"1727120913-40","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=65681983","Crossout Designator"
"1727120916-41","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=87170768","Contact ""C"""
"1727120918-42","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=55204071","Gimmick Puppet Nightmare"
"1727120920-43","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=17955766","Neo-Spacian Aqua Dolphin"
"1727120923-44","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=55171412","Elemental HERO Aqua Neos"
"1727120926-45","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=37818794","Red-Eyes Dark Dragoon"
"1727120928-46","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=11321089","Guardian Chimera"
"1727120931-47","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=34848821","Brigrand the Glory Dragon"
"1727120933-48","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=1906812","Sprind the Irondash Dragon"
"1727120935-49","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=70534340","Lubellion the Searing Dragon"
"1727120937-50","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=87746184","Albion the Branded Dragon"
"1727120939-51","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=44146295","Mirrorjade the Iceblade Dragon"
"1727120941-52","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=51409648","Rindbrumm the Striking Dragon"
"1727120944-53","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=69946549","Predaplant Dragostapelia"
"1727120946-54","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=18666161","Despian Proskenion"
"1727120949-55","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=24915933","Granguignol the Dusk Dragon"
"1727120951-56","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=1041278","Branded Expulsion"
"1727120954-57","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=17751597","Branded Retribution"
"1727120956-58","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=35480699","Book of Eclipse"
"1727120959-59","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=6498706","Fusion Deployment"
"1727120961-60","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=82738008","Branded in Red"
"1727120964-61","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=18973184","Branded Lost"
"1727120966-62","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=36637374","Branded Opening"
"1727120968-63","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=44362883","Branded Fusion"
"1727120970-64","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=81439174","Foolish Burial"
"1727120972-65","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=75500286","Gold Sarcophagus"
"1727120974-66","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=46986415","Dark Magician"
"1727120976-67","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=27204311","Nibiru, the Primal Being"
"1727120979-68","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=14558127","Ash Blossom & Joyous Spring"
"1727120981-69","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=32731036","The Bystial Lubellion"
"1727120984-70","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=60242223","Bystial Saronir"
"1727120986-71","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=25451383","Albion the Shrouded Dragon"
"1727120989-72","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=45484331","Springans Kitt"
"1727120991-73","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=68468459","Fallen of Albaz"
"1727120994-74","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=95515789","Blazing Cartesia, the Virtuous"
"1727120996-75","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=62962630","Aluber the Jester of Despia"
"1727120999-76","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=19096726","Tri-Brigade Mercourier"
"1727121002-77","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=81555617","Ad Libitum of Despia"
"1727121004-78","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Branded Despia","https://ygoprodeck.com/deck/branded-despia-319157","","https://ygoprodeck.com/card/?search=36577931","Despian Tragedy"
"1727121009-79","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=67616300","Chicken Game"
"1727121012-80","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=35726888","Foolish Burial Goods"
"1727121014-81","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=41587307","Broken Bamboo Sword"
"1727121016-82","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=33907039","Piri Reis Map"
"1727121018-83","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=98645731","Pot of Duality"
"1727121021-84","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=93946239","Into the Void"
"1727121024-85","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=74029853","Golden Bamboo Sword"
"1727121026-86","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=42199039","Cursed Bamboo Sword"
"1727121029-87","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=43422537","Double Summon"
"1727121031-88","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=85852291","Magical Mallet"
"1727121034-89","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=90928333","Dark Factory of Mass Production"
"1727121036-90","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=98494543","Magical Stone Excavation"
"1727121038-91","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=59750328","Card of Demise"
"1727121040-92","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=70368879","Upstart Goblin"
"1727121043-93","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=52296675","Anchamoufrite"
"1727121045-94","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=70791313","Royal Magical Library"
"1727121047-95","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=44519536","Left Leg of the Forbidden One"
"1727121049-96","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=7902349","Left Arm of the Forbidden One"
"1727121051-97","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=33396948","Exodia the Forbidden One"
"1727121053-98","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=70903634","Right Arm of the Forbidden One"
"1727121055-99","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Master Duel - Exodia FTK","https://ygoprodeck.com/deck/master-duel-exodia-ftk-253125","","https://ygoprodeck.com/card/?search=8124921","Right Leg of the Forbidden One"
"1727121060-100","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=4280258","Apollousa, Bow of the Goddess"
"1727121063-101","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=46935289","Herald of Mirage Lights"
"1727121066-102","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=65741786","I:P Masquerena"
"1727121068-103","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=35306215","Condemned Darklord"
"1727121070-104","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=86066372","Accesscode Talker"
"1727121072-105","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=21887175","Mekk-Knight Crusadia Avramax"
"1727121075-106","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=85289965","Borrelsword Dragon"
"1727121077-107","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=84815190","Baronne de Fleur"
"1727121079-108","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=41578483","Millennium-Eyes Restrict"
"1727121082-109","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=3544583","Allvain the Essence of Vanity"
"1727121084-110","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=4167084","The First Darklord"
"1727121087-111","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=48152161","The Sanctified Darklord"
"1727121089-112","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=54527349","Darklord Uprising"
"1727121091-113","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=50501121","Darklord Rebellion"
"1727121094-114","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=12580477","Raigeki"
"1727121096-115","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=1845204","Instant Fusion"
"1727121098-116","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=18144507","Harpie's Feather Duster"
"1727121100-117","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=14517422","Darklord Contact"
"1727121103-118","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=87112784","Banishment of the Darklords"
"1727121105-119","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=1475311","Allure of Darkness"
"1727121108-120","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=17266660","Herald of Orange Light"
"1727121110-121","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=92807548","Darklord Ukoback"
"1727121113-122","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=60","Darklords (Master Duel)","https://ygoprodeck.com/deck/darklords-master-duel-242666","","https://ygoprodeck.com/card/?search=82773292","Indulged Darklord"
