web-scraper-order,web-scraper-start-url,Deck-Selector,Deck-Selector-href,Card-Selector,Card-Selector-href,Card-Name
"1727116121-423","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dragons with Eyes of Blue (via 7kolt) V0.3","https://ygoprodeck.com/deck/dragons-with-eyes-of-blue-via-7kolt-v0-3-622","","https://ygoprodeck.com/card/?search=40605147","Solemn Strike"
"1727116123-424","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dragons with Eyes of Blue (via 7kolt) V0.3","https://ygoprodeck.com/deck/dragons-with-eyes-of-blue-via-7kolt-v0-3-622","","https://ygoprodeck.com/card/?search=40838625","Quaking Mirror Force"
"1727116128-425","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=92773018","Cybernetic Hidden Technology"
"1727116131-426","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=31828916","Machina Armored Unit"
"1727116134-427","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=12670770","Cyber Network"
"1727116138-428","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=7394770","Brilliant Fusion"
"1727116140-429","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=31833038","Borreload Dragon"
"1727116144-430","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=64599569","Chimeratech Overdragon"
"1727116147-431","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=29669359","Number 61: Volcasaurus"
"1727116149-432","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=10443957","Cyber Dragon Infinity"
"1727116152-433","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=96334243","Sea Monster of Theseus"
"1727116154-434","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=82315403","Cyber Eternity Dragon"
"1727116157-435","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=37630732","Power Bond"
"1727116160-436","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=59281922","Cyber Dragon Drei"
"1727116162-437","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=83629030","Toon Cyber Dragon"
"1727116164-438","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","CYBER DRAGON 1ST PLACE DECK","https://ygoprodeck.com/deck/cyber-dragon-1st-place-deck-22241","","https://ygoprodeck.com/card/?search=29719112","Cyber Pharos"
"1727116172-439","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician Deck 2019","https://ygoprodeck.com/deck/dark-magician-deck-2019-39711","","https://ygoprodeck.com/card/?search=71384012","Wee Witch's Apprentice"
"1727116175-440","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician Deck 2019","https://ygoprodeck.com/deck/dark-magician-deck-2019-39711","","https://ygoprodeck.com/card/?search=75452921","Knightmare Cerberus"
"1727116177-441","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician Deck 2019","https://ygoprodeck.com/deck/dark-magician-deck-2019-39711","","https://ygoprodeck.com/card/?search=10000030","Magi Magi ☆ Magician Gal"
"1727116179-442","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician Deck 2019","https://ygoprodeck.com/deck/dark-magician-deck-2019-39711","","https://ygoprodeck.com/card/?search=14152862","Norito the Moral Leader"
"1727116182-443","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician Deck 2019","https://ygoprodeck.com/deck/dark-magician-deck-2019-39711","","https://ygoprodeck.com/card/?search=73452089","Dark Cavalry"
"1727116185-444","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician Deck 2019","https://ygoprodeck.com/deck/dark-magician-deck-2019-39711","","https://ygoprodeck.com/card/?search=98502115","Dark Paladin"
"1727116187-445","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician Deck 2019","https://ygoprodeck.com/deck/dark-magician-deck-2019-39711","","https://ygoprodeck.com/card/?search=41721210","Dark Magician the Dragon Knight"
"1727116190-446","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician Deck 2019","https://ygoprodeck.com/deck/dark-magician-deck-2019-39711","","https://ygoprodeck.com/card/?search=89739383","Spellbook of Secrets"
"1727116193-447","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician Deck 2019","https://ygoprodeck.com/deck/dark-magician-deck-2019-39711","","https://ygoprodeck.com/card/?search=23314220","Spellbook of Knowledge"
"1727116195-448","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician Deck 2019","https://ygoprodeck.com/deck/dark-magician-deck-2019-39711","","https://ygoprodeck.com/card/?search=14824019","Spellbook Magician of Prophecy"
"1727116198-449","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician Deck 2019","https://ygoprodeck.com/deck/dark-magician-deck-2019-39711","","https://ygoprodeck.com/card/?search=46986414","Dark Magician"
"1727116203-450","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician 2017 (via Mina) V0.1","https://ygoprodeck.com/deck/dark-magician-2017-via-mina-v0-1-5260","","https://ygoprodeck.com/card/?search=68462976","Secret Village of the Spellcasters"
"1727116205-451","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician 2017 (via Mina) V0.1","https://ygoprodeck.com/deck/dark-magician-2017-via-mina-v0-1-5260","","https://ygoprodeck.com/card/?search=28674152","Radian, the Multidimensional Kaiju"
"1727116208-452","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician 2017 (via Mina) V0.1","https://ygoprodeck.com/deck/dark-magician-2017-via-mina-v0-1-5260","","https://ygoprodeck.com/card/?search=21521304","Number 39: Utopia Beyond"
"1727116210-453","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician 2017 (via Mina) V0.1","https://ygoprodeck.com/deck/dark-magician-2017-via-mina-v0-1-5260","","https://ygoprodeck.com/card/?search=16691074","Odd-Eyes Absolute Dragon"
"1727116213-454","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician 2017 (via Mina) V0.1","https://ygoprodeck.com/deck/dark-magician-2017-via-mina-v0-1-5260","","https://ygoprodeck.com/card/?search=80696379","Odd-Eyes Meteorburst Dragon"
"1727116217-455","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician 2017 (via Mina) V0.1","https://ygoprodeck.com/deck/dark-magician-2017-via-mina-v0-1-5260","","https://ygoprodeck.com/card/?search=34408491","Beelze of the Diabolic Dragons"
"1727116220-456","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician 2017 (via Mina) V0.1","https://ygoprodeck.com/deck/dark-magician-2017-via-mina-v0-1-5260","","https://ygoprodeck.com/card/?search=87769556","Magician's Right Hand"
"1727116222-457","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician 2017 (via Mina) V0.1","https://ygoprodeck.com/deck/dark-magician-2017-via-mina-v0-1-5260","","https://ygoprodeck.com/card/?search=41735184","Dark Magic Inheritance"
"1727116225-458","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician 2017 (via Mina) V0.1","https://ygoprodeck.com/deck/dark-magician-2017-via-mina-v0-1-5260","","https://ygoprodeck.com/card/?search=59750328","Card of Demise"
"1727116227-459","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Dark Magician 2017 (via Mina) V0.1","https://ygoprodeck.com/deck/dark-magician-2017-via-mina-v0-1-5260","","https://ygoprodeck.com/card/?search=46986420","Dark Magician"
"1727116232-460","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=58921041","Anti-Spell Fragrance"
"1727116235-461","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=21076084","Trickstar Reincarnation"
"1727116237-462","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=67169062","Pot of Avarice"
"1727116240-463","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=41420027","Solemn Judgment"
"1727116242-464","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=37576645","Reckless Greed"
"1727116245-465","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=89208725","Metaverse"
"1727116247-466","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=56256517","Ledger of Legerdemain"
"1727116250-467","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=72302403","Swords of Revealing Light"
"1727116252-468","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=33782437","One Day of Peace"
"1727116255-469","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=85852291","Magical Mallet"
"1727116257-470","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=856784","Draw of Fate"
"1727116260-471","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=18964575","Swift Scarecrow"
"1727116262-472","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=45812361","Cardcar D"
"1727116265-473","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=33396948","Exodia the Forbidden One"
"1727116268-474","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=8124921","Right Leg of the Forbidden One"
"1727116271-475","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=70903634","Right Arm of the Forbidden One"
"1727116273-476","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=44519536","Left Leg of the Forbidden One"
"1727116276-477","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Exodia Deck 2020","https://ygoprodeck.com/deck/exodia-deck-2020-75593","","https://ygoprodeck.com/card/?search=7902349","Left Arm of the Forbidden One"
"1727116280-478","https://ygoprodeck.com/deck-search/?sort=Deck%20Views&offset=0","Blue-Eyes Meta Deck 2020 , New Rules","https://ygoprodeck.com/deck/blue-eyes-meta-deck-2020-new-rules-69017","","https://ygoprodeck.com/card/?search=22804410","Deep-Eyes White Dragon"
